Date,TSLA,NIO,RIVN,LCID,F,GM,BYDDF,XPEV
2022-12-22 00:00:00-05:00,125.3499984741211,11.289999961853027,19.729999542236328,6.889999866485596,9.565780639648438,32.833309173583984,24.511180877685547,10.829999923706055
2022-12-23 00:00:00-05:00,123.1500015258789,10.970000267028809,19.139999389648438,6.699999809265137,9.608071327209473,33.127079010009766,23.981948852539062,10.0600004196167
2022-12-27 00:00:00-05:00,109.0999984741211,10.0600004196167,17.739999771118164,6.199999809265137,9.472745895385742,32.62767791748047,23.913347244262695,9.800000190734863
2022-12-28 00:00:00-05:00,112.70999908447266,9.800000190734863,17.739999771118164,6.380000114440918,9.261301040649414,31.85409164428711,23.864343643188477,9.390000343322754
2022-12-29 00:00:00-05:00,121.81999969482422,9.989999771118164,18.729999542236328,6.699999809265137,9.7603120803833,32.97040557861328,24.30536651611328,9.880000114440918
2022-12-30 00:00:00-05:00,123.18000030517578,9.75,18.43000030517578,6.829999923706055,9.836432456970215,32.94103240966797,24.079954147338867,9.9399995803833
2023-01-03 00:00:00-05:00,108.0999984741211,9.630000114440918,17.34000015258789,6.170000076293945,9.878721237182617,33.11729049682617,25.06981086730957,10.180000305175781
2023-01-04 00:00:00-05:00,113.63999938964844,10.630000114440918,17.709999084472656,6.480000019073486,10.157828330993652,33.96921157836914,26.324281692504883,11.5600004196167
2023-01-05 00:00:00-05:00,110.33999633789062,10.859999656677246,16.559999465942383,6.25,10.36081600189209,34.272769927978516,26.17727279663086,11.899999618530273
2023-01-06 00:00:00-05:00,113.05999755859375,10.369999885559082,16.399999618530273,6.360000133514404,10.639923095703125,35.16386413574219,25.775449752807617,10.109999656677246
2023-01-09 00:00:00-05:00,119.7699966430664,10.760000228881836,16.6200008392334,6.78000020980835,10.73296070098877,35.17366027832031,25.550037384033203,9.90999984741211
2023-01-10 00:00:00-05:00,118.8499984741211,11.239999771118164,16.450000762939453,7.190000057220459,10.859827995300293,36.33893585205078,26.17727279663086,10.09000015258789
2023-01-11 00:00:00-05:00,123.22000122070312,11.510000228881836,17.079999923706055,7.929999828338623,11.181225776672363,37.034175872802734,27.510149002075195,10.010000228881836
2023-01-12 00:00:00-05:00,123.55999755859375,11.8100004196167,17.579999923706055,8.3100004196167,11.358837127685547,37.5335807800293,29.10763931274414,10.109999656677246
2023-01-13 00:00:00-05:00,122.4000015258789,11.800000190734863,16.450000762939453,8.149999618530273,10.758333206176758,35.75139236450195,29.009634017944336,9.989999771118164
2023-01-17 00:00:00-05:00,131.49000549316406,11.40999984741211,16.93000030517578,8.050000190734863,10.716044425964355,35.84931564331055,27.86296844482422,9.359999656677246
2023-01-18 00:00:00-05:00,128.77999877929688,11.010000228881836,16.5,8.15999984741211,10.496140480041504,35.68284606933594,27.49054527282715,9.109999656677246
2023-01-19 00:00:00-05:00,127.16999816894531,10.770000457763672,15.789999961853027,7.449999809265137,10.30161190032959,34.98760223388672,28.500003814697266,8.949999809265137
2023-01-20 00:00:00-05:00,133.4199981689453,11.069999694824219,16.229999542236328,7.820000171661377,10.487682342529297,34.61549377441406,28.666614532470703,9.399999618530273
2023-01-23 00:00:00-05:00,143.75,12.0600004196167,18.100000381469727,8.819999694824219,10.825996398925781,35.68284606933594,29.16644287109375,10.100000381469727
2023-01-24 00:00:00-05:00,143.88999938964844,11.680000305175781,18.049999237060547,8.600000381469727,10.775249481201172,35.44784164428711,29.05863380432129,9.6899995803833
2023-01-25 00:00:00-05:00,144.42999267578125,11.630000114440918,18.690000534057617,8.869999885559082,10.817537307739258,35.565345764160156,29.068435668945312,9.770000457763672
2023-01-26 00:00:00-05:00,160.27000427246094,12.170000076293945,18.309999465942383,9.0,10.927490234375,35.72201156616211,30.41111183166504,10.239999771118164
2023-01-27 00:00:00-05:00,177.89999389648438,12.710000038146973,19.829999923706055,12.869999885559082,11.223512649536133,37.161476135253906,31.33236312866211,10.6899995803833
2023-01-30 00:00:00-05:00,166.66000366210938,12.020000457763672,18.040000915527344,11.75,10.902115821838379,35.53596496582031,31.400968551635742,10.020000457763672
2023-01-31 00:00:00-05:00,173.22000122070312,12.069999694824219,19.399999618530273,11.6899995803833,11.426501274108887,38.50300598144531,31.106950759887695,10.640000343322754
2023-02-01 00:00:00-05:00,181.41000366210938,12.100000381469727,19.709999084472656,11.845000267028809,11.663318634033203,38.48342514038086,32.83184814453125,11.130000114440918
2023-02-02 00:00:00-05:00,188.27000427246094,11.960000038146973,20.8799991607666,12.069999694824219,12.11158275604248,40.637718200683594,32.58683395385742,11.050000190734863
2023-02-03 00:00:00-05:00,189.97999572753906,11.1899995803833,19.899999618530273,11.619999885559082,11.189681053161621,40.2754020690918,31.773386001586914,10.5
2023-02-06 00:00:00-05:00,194.75999450683594,10.930000305175781,20.219999313354492,11.960000038146973,11.11356258392334,40.481040954589844,30.656126022338867,10.449999809265137
2023-02-07 00:00:00-05:00,196.80999755859375,10.920000076293945,19.90999984741211,11.569999694824219,11.375753402709961,40.539794921875,30.46991539001465,10.34000015258789
2023-02-08 00:00:00-05:00,201.2899932861328,10.649999618530273,20.079999923706055,11.529999732971191,11.350379943847656,40.70625686645508,29.754474639892578,9.84000015258789
2023-02-09 00:00:00-05:00,207.32000732421875,10.470000267028809,19.420000076293945,10.3100004196167,11.409584045410156,40.7650146484375,30.656126022338867,9.75
2023-02-10 00:00:00-05:00,196.88999938964844,10.3100004196167,18.850000381469727,10.029999732971191,11.445547103881836,40.4908332824707,29.754474639892578,9.289999961853027
2023-02-13 00:00:00-05:00,194.63999938964844,10.3100004196167,18.920000076293945,10.199999809265137,11.769225120544434,41.14691162109375,30.28370475769043,9.460000038146973
2023-02-14 00:00:00-05:00,209.25,10.3100004196167,19.489999771118164,10.329999923706055,11.661334037780762,41.54839324951172,29.950485229492188,9.4399995803833
2023-02-15 00:00:00-05:00,214.24000549316406,10.5,21.149999618530273,11.010000228881836,11.625368118286133,42.05758285522461,29.989688873291016,9.430000305175781
2023-02-16 00:00:00-05:00,202.0399932861328,10.1899995803833,20.68000030517578,10.630000114440918,11.607386589050293,42.2044677734375,29.50946044921875,9.699999809265137
2023-02-17 00:00:00-05:00,208.30999755859375,10.1899995803833,20.219999313354492,10.930000305175781,11.589404106140137,42.27301025390625,28.71561622619629,9.529999732971191
2023-02-21 00:00:00-05:00,197.3699951171875,10.029999732971191,19.079999923706055,9.899999618530273,10.969024658203125,40.2754020690918,28.225587844848633,9.220000267028809
2023-02-22 00:00:00-05:00,200.86000061035156,10.180000305175781,19.020000457763672,9.979999542236328,10.978014945983887,40.040382385253906,27.960975646972656,9.210000038146973
2023-02-23 00:00:00-05:00,202.07000732421875,9.789999961853027,18.18000030517578,8.789999961853027,10.852142333984375,38.4344596862793,27.6767578125,9.050000190734863
2023-02-24 00:00:00-05:00,196.8800048828125,9.300000190734863,17.31999969482422,8.510000228881836,10.681312561035156,38.36592102050781,27.225933074951172,8.399999618530273
2023-02-27 00:00:00-05:00,207.6300048828125,9.329999923706055,18.450000762939453,8.760000228881836,10.843151092529297,38.49321746826172,26.755504608154297,8.600000381469727
2023-02-28 00:00:00-05:00,205.7100067138672,9.390000343322754,19.299999237060547,9.130000114440918,10.852142333984375,37.935062408447266,26.392885208129883,8.920000076293945
2023-03-01 00:00:00-05:00,202.77000427246094,8.829999923706055,15.760000228881836,8.619999885559082,11.076916694641113,37.91547393798828,27.745359420776367,8.859999656677246
